route_id,trip_id,service_id,direction_id,shape_id
15254,1019010,3,1,100
15254,1019011,3,0,101
15254,1019012,3,1,100
15254,1019013,3,0,101
15254,1019014,3,1,100
15254,1019015,3,0,101
15254,1019016,3,1,100
15254,1019017,3,0,101
15254,1019018,3,1,100
15254,1019019,3,0,101
15254,1019021,3,1,100
15254,1019022,3,0,101
15254,1019024,3,1,100
15254,1019025,3,0,101
15254,1019026,3,1,100
15254,1019027,3,0,101
15254,1019028,3,1,100
15254,1019029,3,0,101
15254,1019030,3,1,100
15254,1019031,3,1,100
15254,1019032,3,0,101
15254,1019033,3,1,100
15254,1019034,3,0,101
15254,1019035,3,1,100
15254,1019036,3,0,101
15254,1019037,3,1,100
15254,1019038,3,0,101
15254,1019039,3,1,100
15254,1019040,3,0,101
15254,1019041,3,1,100
15254,1019042,3,0,101
15254,1019043,3,1,100
15254,1019044,3,0,101
15254,1019045,3,1,100
15254,1019046,3,0,101
15254,1019047,3,1,100
15254,1019048,3,0,101
15254,1019049,3,1,100
15254,1019050,3,0,101
15254,1019051,3,1,100
15254,1019052,3,0,101
15254,1019053,3,1,100
15254,1019054,3,0,101
15254,1019056,3,0,101
15254,1019057,3,1,100
15254,1019058,3,0,101
15254,1019060,3,0,101
15254,1019061,3,1,100
15254,1019062,3,0,101
15074,1019472,1,0,16889
15074,1019473,1,1,16890
15074,1019474,1,0,16889
15074,1019475,1,1,16890
15074,1019476,1,1,16890
15074,1019477,1,0,16889
15074,1019478,1,1,16890
15074,1019479,1,0,16889
15074,1019480,1,1,16890
15074,1019481,1,0,16889
15074,1019482,1,1,16890
15074,1019483,1,0,16889
15074,1019484,1,1,16890
15074,1019485,1,0,16889
15074,1019486,1,1,16890
15074,1019487,1,0,16889
15074,1019488,1,1,16890
15074,1019489,1,0,16889
15074,1019490,1,1,16890
15074,1019491,1,0,16889
15074,1019492,1,1,16890
15074,1019493,1,0,16889
15074,1019494,1,1,16890
15074,1019495,1,0,16889
15074,1019497,1,0,16889
15074,1019498,1,1,16890
15074,1019499,1,1,16890
15074,1019500,1,0,16889
15074,1019502,1,0,16889
15074,1019503,1,1,16890
15074,1019504,1,1,16890
15074,1019505,1,0,16889
15074,1019507,1,0,16889
15074,1019508,1,1,16890
15074,1019509,1,1,16890
15074,1019510,1,0,16889
15074,1019512,1,0,16889
15074,1019513,1,1,16890
15074,1019514,1,1,16890
15074,1019515,1,0,16889
15074,1019516,1,1,16890
15074,1019517,1,0,16889
15074,1019518,1,1,16890
15074,1019519,1,0,16889
15074,1019520,1,1,16890
15074,1019521,1,0,16889
15074,1019523,1,0,16889
15074,1019524,1,1,16890
15074,1019525,1,0,16889
15074,1019526,1,1,16890
15074,1019527,1,1,16890
15074,1019528,1,0,16889
15074,1019529,1,1,16890
15074,1019530,1,0,16889
15074,1019532,1,0,16889
15074,1019533,1,1,16890
15074,1019534,1,1,16890
15074,1019535,1,0,16889
15074,1019537,1,0,16889
15074,1019538,1,1,16890
15074,1019539,1,0,16889
15074,1019540,1,1,16890
15074,1019541,1,1,16890
15074,1019542,1,0,16889
15074,1019543,1,1,16890
15074,1019544,1,0,16889
15074,1019546,1,0,16889
15074,1019547,1,1,16890
15074,1019548,1,1,16890
15074,1019549,1,0,16889
15074,1019550,1,1,16890
15074,1019552,1,0,16889
15074,1019554,1,0,16889
15074,1019555,1,1,16890
15074,1019556,1,1,16890
15074,1019557,1,0,16889
15074,1019559,1,0,16889
15074,1019560,1,1,16890
15074,1019561,1,0,16889
15074,1019562,1,1,16890
15074,1019563,1,1,16890
15074,1019564,1,0,16889
15074,1019565,1,1,16890
15074,1019566,1,0,16889
15074,1019567,1,1,16890
15074,1019568,1,0,16889
15074,1019569,1,1,16890
15074,1019570,1,0,16889
15074,1019571,1,1,16890
15074,1019572,1,0,16889
15074,1019573,1,1,16890
15074,1019574,1,0,16889
15074,1019575,1,1,16890
15074,1019576,1,0,16889
15074,1019577,1,1,16890
15074,1019578,1,0,16889
15074,1019579,1,1,16890
15074,1019580,1,0,16889
15074,1019581,1,1,16890
15074,1019582,1,0,16889
15074,1019583,1,1,16890
15074,1019584,1,0,16889
15074,1019585,1,1,16890
15074,1019586,1,0,16889
15074,1019587,1,1,16890
15074,1019588,1,0,16889
15074,1019589,1,1,16890
15074,1019590,1,0,16889
15074,1019591,1,1,16890
15074,1019593,1,0,16889
15074,1019594,1,1,16890
15074,1019595,1,0,16889
15074,1019596,1,1,16890
15074,1019597,1,0,16889
15074,1019598,1,1,16890
15074,1019599,1,0,16889
15074,1019600,1,1,16890
15074,1019601,1,0,16889
15074,1019603,1,0,16889
15074,1019604,1,1,16890
15074,1019605,1,0,16889
15074,1019606,1,1,16890
15074,1019607,1,1,16890
15074,1019608,1,0,16889
15074,1019610,1,0,16889
15074,1019611,1,1,16890
15074,1019612,1,0,16889
15074,1019613,1,1,16890
15074,1019614,1,1,16890
15074,1019615,1,0,16889
15074,1019617,1,0,16889
15074,1019618,1,1,16890
15074,1019619,1,1,16890
15074,1019620,1,0,16889
15074,1019621,1,1,16890
15074,1019622,1,0,16889
15074,1019624,1,0,16889
15074,1019625,1,1,16890
15074,1019626,1,0,16889
15074,1019627,1,1,16890
15074,1019628,1,1,16890
15074,1019629,1,0,16889
15074,1019630,1,1,16890
15074,1019631,1,0,16889
15074,1019633,1,0,16889
15074,1019634,1,1,16890
15074,1019635,1,1,16890
15074,1019636,1,0,16889
15074,1019637,1,1,16890
15074,1019638,1,0,16889
15074,1019639,1,1,16890
15074,1019640,1,0,16889
15074,1019641,1,1,16890
15074,1019642,1,0,16889
15074,1019644,1,0,16889
15074,1019645,1,1,16890
15074,1019646,1,1,16890
15074,1019647,1,0,16889
15074,1019648,1,1,16890
15074,1019649,1,0,16889
15074,1019651,1,0,16889
15074,1019652,1,1,16890
15074,1019653,1,1,16890
15074,1019654,1,0,16889
15074,1019655,1,1,16890
15074,1019656,1,0,16889
15074,1019658,1,0,16889
15074,1019659,1,1,16890
15074,1019660,1,1,16890
15074,1019661,1,0,16889
15074,1019663,1,0,16889
15074,1019664,1,1,16890
15074,1019665,1,1,16890
15074,1019666,1,0,16889
15074,1019667,1,1,16890
15074,1019668,1,0,16889
15074,1019669,1,1,16890
15074,1019670,1,0,16889
15074,1019671,1,1,16890
15074,1019672,1,0,16889
15074,1019673,1,1,16890
15074,1019675,1,0,16889
15074,1019676,1,0,16889
15074,1019677,1,1,16890
15074,1019678,1,0,16889
15074,1019679,1,1,16890
15074,1019680,1,0,16889
15074,1019681,1,1,16890
15074,1019682,1,0,16889
15074,1019683,1,1,16890
15074,1019685,1,0,16889
15074,1019686,1,1,16890
15074,1019687,1,0,16889
15074,1019688,1,1,16890
15074,1019689,1,0,16889
15074,1019690,1,1,16890
15074,1019691,1,0,16889
15074,1019692,1,1,16890
15074,1019693,1,0,16889
15074,1019694,1,1,16890
15074,1019695,1,0,16889
15074,1019696,1,1,16890
15074,1019697,1,0,16889
15074,1019698,1,1,16890
15074,1019699,1,0,16889
15074,1019700,1,1,16890
15074,1019701,1,0,16889
15074,1019702,1,1,16890
15074,1019704,1,0,16889
15074,1019705,2,1,16890
15074,1019707,2,0,16889
15074,1019708,2,1,16890
15074,1019710,2,0,16889
15074,1019711,2,1,16890
15074,1019712,2,0,16889
15074,1019713,2,1,16890
15074,1019714,2,0,16889
15074,1019715,2,1,16890
15074,1019716,2,0,16889
15074,1019717,2,1,16890
15074,1019718,2,0,16889
15074,1019719,2,1,16890
15074,1019720,2,0,16889
15074,1019721,2,1,16890
15074,1019724,1,1,16890
15074,1019726,1,0,16889
15178,1026355,8,1,70
15178,1026356,8,1,70
15178,1026357,8,0,71
15178,1026358,8,1,70
15178,1026359,8,0,71
15178,1026360,8,1,70
15178,1026361,8,0,71
15178,1026362,8,1,70
15178,1026363,8,0,71
15178,1026364,8,1,70
15178,1026365,8,0,71
15178,1026366,8,1,70
15178,1026367,8,0,71
15178,1026368,8,1,70
15178,1026369,8,0,71
15178,1026370,8,1,70
15178,1026371,8,0,71
15178,1026372,8,1,70
15178,1026373,8,0,71
15178,1026374,8,1,70
15178,1026375,8,0,71
15178,1026376,8,1,70
15178,1026377,8,0,71
15178,1026378,8,1,70
15178,1026379,8,0,71
15178,1026380,8,1,70
15178,1026381,8,0,71
15178,1026382,8,1,70
15178,1026383,8,0,71
15178,1026384,8,1,70
15178,1026386,8,0,71
15178,1026387,8,1,70
15178,1026388,8,0,71
15178,1026389,8,1,70
15178,1026390,8,0,71
15178,1026391,8,1,70
15178,1026392,8,0,71
15178,1026393,8,1,70
15178,1026394,8,0,71
15178,1026395,8,1,70
15178,1026396,8,0,71
15178,1026397,8,1,70
15178,1026398,8,0,71
15178,1026399,8,1,70
15178,1026400,8,0,71
15178,1026401,8,1,70
15178,1026402,8,0,71
15178,1026403,8,1,70
15178,1026404,8,0,71
15178,1026405,8,1,70
15178,1026406,8,0,71
15178,1026407,8,1,70
15178,1026408,8,0,71
15178,1026409,8,1,70
15178,1026410,8,0,71
15178,1026411,8,1,70
15178,1026412,8,0,71
15178,1026413,8,1,70
15178,1026414,8,0,71
15178,1026415,8,1,70
15178,1026416,8,0,71
15178,1026417,8,1,70
15178,1026418,8,0,71
15178,1026419,8,1,70
15178,1026420,8,0,71
15178,1026421,8,1,70
15178,1026422,8,0,71
15178,1026423,8,1,70
15178,1026424,8,0,71
15178,1026425,8,1,70
15178,1026426,8,0,71
15178,1026427,8,1,70
15178,1026429,8,0,71
15178,1026430,8,1,70
15178,1026431,8,0,71
15178,1026432,8,1,70
15178,1026433,8,0,71
15178,1026434,8,1,70
15178,1026435,8,0,71
15178,1026436,8,1,70
15178,1026437,8,0,71
15178,1026438,8,1,70
15178,1026439,8,0,71
15178,1026440,8,1,70
15178,1026441,8,0,71
15178,1026442,8,1,70
15178,1026443,8,0,71
15178,1026444,8,1,70
15178,1026445,8,0,71
15178,1026446,8,1,70
15178,1026448,8,0,71
15178,1026449,8,1,70
15178,1026450,8,0,71
15178,1026451,8,1,70
15178,1026452,8,0,71
15178,1026453,8,1,70
15178,1026454,8,0,71
15178,1026455,8,1,70
15178,1026456,8,0,71
15178,1026457,8,1,70
15178,1026460,8,0,71
15178,1026461,8,1,70
15178,1026462,8,0,71
15178,1026463,8,1,70
15178,1026464,8,0,71
15178,1026465,8,1,70
15178,1026467,8,0,71
15178,1026468,8,1,70
15178,1026469,8,0,71
15178,1026470,8,1,70
15178,1026471,8,0,71
15178,1026472,8,1,70
15178,1026473,8,0,71
15178,1027285,2,1,70
15178,1027286,2,1,70
15178,1027287,2,0,71
15178,1027288,2,1,70
15178,1027289,2,0,71
15178,1027290,2,1,70
15178,1027291,2,0,71
15178,1027292,2,1,70
15178,1027293,2,0,71
15178,1027294,2,1,70
15178,1027295,2,0,71
15178,1027296,2,1,70
15178,1027297,2,0,71
15178,1027298,2,1,70
15178,1027299,2,0,71
15178,1027300,2,1,70
15178,1027301,2,0,71
15178,1027302,2,1,70
15178,1027303,2,0,71
15178,1027304,2,1,70
15178,1027305,2,0,71
15178,1027306,2,1,70
15178,1027307,2,0,71
15178,1027308,2,1,70
15178,1027309,2,0,71
15178,1027310,2,1,70
15178,1027311,2,0,71
15178,1027312,2,1,70
15178,1027313,2,0,71
15178,1027314,2,1,70
15178,1027316,2,0,71
15178,1027317,2,1,70
15178,1027318,2,0,71
15178,1027319,2,1,70
15178,1027320,2,0,71
15178,1027321,2,1,70
15178,1027322,2,0,71
15178,1027323,2,1,70
15178,1027324,2,0,71
15178,1027325,2,1,70
15178,1027326,2,0,71
15178,1027327,2,1,70
15178,1027328,2,0,71
15178,1027329,2,1,70
15178,1027330,2,0,71
15178,1027331,2,1,70
15178,1027332,2,0,71
15178,1027333,2,1,70
15178,1027334,2,0,71
15178,1027335,2,1,70
15178,1027336,2,0,71
15178,1027337,2,1,70
15178,1027338,2,0,71
15178,1027339,2,1,70
15178,1027340,2,0,71
15178,1027341,2,1,70
15178,1027342,2,0,71
15178,1027343,2,1,70
15178,1027344,2,0,71
15178,1027345,2,1,70
15178,1027346,2,0,71
15178,1027347,2,1,70
15178,1027348,2,0,71
15178,1027349,2,1,70
15178,1027350,2,0,71
15178,1027351,2,1,70
15178,1027352,2,0,71
15178,1027353,2,1,70
15178,1027354,2,0,71
15178,1027355,2,1,70
15178,1027356,2,0,71
15178,1027357,2,1,70
15178,1027359,2,0,71
15178,1027360,2,1,70
15178,1027361,2,0,71
15178,1027362,2,1,70
15178,1027363,2,0,71
15178,1027364,2,1,70
15178,1027365,2,0,71
15178,1027366,2,1,70
15178,1027367,2,0,71
15178,1027368,2,1,70
15178,1027369,2,0,71
15178,1027370,2,1,70
15178,1027371,2,0,71
15178,1027372,2,1,70
15178,1027373,2,0,71
15178,1027374,2,1,70
15178,1027375,2,0,71
15178,1027376,2,1,70
15178,1027378,2,0,71
15178,1027379,2,1,70
15178,1027380,2,0,71
15178,1027381,2,1,70
15178,1027382,2,0,71
15178,1027383,2,1,70
15178,1027384,2,0,71
15178,1027385,2,1,70
15178,1027386,2,0,71
15178,1027387,2,1,70
15178,1027390,2,0,71
15178,1027391,2,1,70
15178,1027392,2,0,71
15178,1027393,2,1,70
15178,1027394,2,0,71
15178,1027395,2,1,70
15178,1027397,2,0,71
15178,1027398,2,1,70
15178,1027399,2,0,71
15178,1027400,2,1,70
15178,1027401,2,0,71
15178,1027402,2,1,70
15178,1027403,2,0,71
15254,1028346,1,1,100
15254,1028347,1,0,101
15254,1028349,1,0,101
15254,1028350,1,1,100
15254,1028351,1,0,101
15254,1028352,1,1,100
15254,1028353,1,0,101
15254,1028354,1,1,100
15254,1028355,1,0,101
15254,1028356,1,1,100
15254,1028357,1,0,101
15254,1028358,1,1,100
15254,1028359,1,0,101
15254,1028360,1,1,100
15254,1028361,1,0,101
15254,1028363,1,0,101
15254,1028364,1,1,100
15254,1028365,1,0,101
15254,1028366,1,1,100
15254,1028367,1,0,101
15254,1028368,1,1,100
15254,1028369,1,0,101
15254,1028370,1,1,100
15254,1028371,1,0,101
15254,1028372,1,1,100
15254,1028373,1,0,101
15254,1028374,1,1,100
15254,1028375,1,0,101
15254,1028377,1,1,100
15254,1028378,1,1,100
17378,1035493,4,0,101204
17378,1035494,4,1,101205
17378,1035495,4,0,101204
17378,1035496,4,1,101205
17378,1035498,4,0,101204
17378,1035499,4,1,101205
17378,1035500,4,0,101204
17378,1035501,4,1,101205
17378,1035503,4,0,101204
17378,1035504,4,1,101205
15214,1043222,3,0,61
15214,1043223,3,1,62
15214,1043224,3,0,61
15214,1043225,3,1,62
15214,1043226,3,0,61
15214,1043227,3,1,62
15214,1043228,3,0,61
15214,1043229,3,1,62
15214,1043230,3,0,61
15214,1043231,3,1,62
15214,1043232,3,0,61
15214,1043233,3,1,63
15214,1043234,3,0,64
15214,1043235,3,1,63
15214,1043236,3,0,61
15214,1043237,3,1,62
15214,1043238,3,0,64
15214,1043239,3,1,62
15214,1043240,3,0,61
15214,1043241,3,1,63
15214,1043243,3,0,61
15214,1043244,3,1,62
15214,1043246,3,0,64
15214,1043247,3,1,62
15214,1043248,3,0,61
15214,1043249,3,1,63
15214,1043251,3,0,61
15214,1043252,3,1,62
15214,1043253,3,0,64
15214,1043254,3,1,62
15214,1043255,3,0,61
15214,1043256,3,1,63
15214,1043258,3,0,61
15214,1043259,3,1,62
15214,1043260,3,0,64
15214,1043261,3,1,62
15214,1043262,3,0,61
15214,1043263,3,1,63
15214,1043265,3,0,61
15214,1043266,3,1,62
15214,1043267,3,0,64
15214,1043268,3,1,62
15214,1043269,3,0,61
15214,1043270,3,1,63
15214,1043271,3,0,61
15214,1043272,3,1,62
15214,1043274,3,0,64
15214,1043275,3,1,62
15214,1043276,3,0,61
15214,1043277,3,1,63
15214,1043279,3,0,61
15214,1043280,3,1,62
15214,1043282,3,0,64
15214,1043283,3,1,62
15214,1043284,3,0,61
15214,1043285,3,1,63
15214,1043286,3,0,64
15214,1043287,3,1,62
15214,1043289,3,0,61
15214,1043290,3,1,63
15214,1043292,3,0,64
15214,1043293,3,1,62
15214,1043295,3,0,61
15214,1043296,3,1,63
15214,1043298,3,0,64
15214,1043299,3,1,62
15214,1043301,3,0,64
15214,1043302,3,1,62
15214,1043304,3,0,64
15214,1043305,3,1,62
15214,1043306,3,0,61
15214,1043307,3,1,63
15214,1043308,3,0,64
15214,1043309,3,1,62
15214,1043310,3,0,61
15214,1043311,3,1,63
15214,1043312,3,0,64
15214,1043313,3,1,63
15214,1043314,3,0,61
15214,1043315,3,1,62
15214,1043316,3,0,61
15214,1043317,3,1,62
15214,1043319,3,0,61
15214,1043320,3,1,62
15214,1043321,3,0,61
15214,1043322,3,1,62
15214,1043323,3,0,61
15214,1043324,3,1,62
15214,1043328,3,0,61
15214,1043329,3,1,63
15214,1043330,3,0,61
15214,1043331,3,1,63
15236,1043526,3,0,83
15236,1043527,3,1,84
15236,1043528,3,0,83
15236,1043529,3,1,84
15236,1043530,3,0,83
15236,1043531,3,1,84
15236,1043532,3,0,83
15236,1043533,3,1,84
15236,1043534,3,0,83
15236,1043536,3,0,83
15236,1043537,3,1,84
15236,1043538,3,0,83
15236,1043540,3,0,83
15236,1043541,3,1,84
15236,1043542,3,0,83
15236,1043544,3,0,83
15236,1043545,3,1,84
15236,1043547,3,0,83
15236,1043549,3,1,84
15236,1043551,3,0,83
15236,1043553,3,1,84
15236,1043555,3,0,83
15236,1043557,3,1,84
15236,1043559,3,0,83
15236,1043561,3,1,84
15236,1043563,3,0,83
15236,1043565,3,1,84
15236,1043567,3,0,83
15236,1043569,3,1,84
15236,1043570,3,0,83
15236,1043572,3,1,84
15236,1043574,3,0,83
15236,1043576,3,1,84
15236,1043578,3,0,83
15236,1043580,3,1,84
15236,1043581,3,0,83
15236,1043583,3,1,84
15236,1043585,3,0,83
15236,1043587,3,1,84
15236,1043588,3,0,83
15236,1043589,3,1,84
15236,1043590,3,1,84
15236,1043592,3,0,83
15236,1043593,3,1,84
15236,1043595,3,1,84
15236,1043596,3,0,83
15236,1043597,3,1,84
15236,1043599,3,1,84
15236,1043600,3,0,83
15236,1043601,3,1,84
15236,1043603,3,0,83
15236,1043604,3,1,84
15236,1043605,3,0,83
15236,1043606,1,1,84
15253,1048673,1,0,7
15253,1048674,1,1,8
15253,1048676,1,0,7
15253,1048677,1,1,8
15253,1048678,1,0,7
15253,1048679,1,1,8
15253,1048680,1,0,7
15253,1048681,1,1,8
15253,1048683,1,0,7
15253,1048684,1,1,8
15253,1048686,1,0,7
15253,1048687,1,1,8
15253,1048688,1,0,7
15253,1048689,1,1,8
15253,1048690,1,0,7
15253,1048691,1,1,8
15253,1048693,1,0,7
15253,1048694,1,1,8
15253,1048695,1,0,7
15253,1048696,1,1,8
15253,1048697,1,0,7
15253,1048698,1,1,8
15253,1048699,1,0,7
15253,1048700,1,1,8
15253,1048701,1,0,7
15253,1048702,1,1,8
15253,1048703,1,0,7
15253,1048704,1,1,8
15253,1048705,1,0,7
15253,1048706,1,1,8
15253,1048707,1,0,7
15253,1048708,1,1,8
15253,1048709,1,0,7
15253,1048710,1,1,8
15253,1048711,1,0,7
15253,1048712,1,1,8
15253,1048713,1,0,7
15253,1048714,1,1,8
15253,1048716,1,0,7
15253,1048717,1,1,8
15253,1048719,1,0,7
15253,1048720,1,1,8
15253,1048721,1,0,7
15253,1048722,1,1,8
15253,1048723,1,0,7
15253,1048724,1,1,8
15253,1048726,1,0,7
15253,1048727,1,1,8
15253,1048728,1,0,7
15253,1048729,1,1,8
15253,1048730,1,0,7
15253,1048731,1,1,8
15253,1048732,1,0,7
15253,1048733,1,1,8
15253,1048735,1,0,7
15253,1048736,1,1,8
15253,1048738,1,0,7
15253,1048739,1,1,8
15253,1048740,1,0,7
15253,1048741,1,1,8
15253,1048743,1,0,7
15253,1048744,1,1,8
15253,1048745,1,0,7
15253,1048746,1,1,8
15253,1048748,1,0,7
15253,1048749,1,1,8
15253,1048751,1,0,7
15253,1048752,1,1,8
15253,1048754,1,0,7
15253,1048755,1,1,8
15253,1048756,1,0,7
15253,1048757,1,1,8
15253,1048758,1,0,7
15253,1048759,1,1,8
15253,1048761,1,0,7
15253,1048762,1,1,8
15253,1048763,1,0,7
15253,1048764,1,1,8
15253,1048765,1,0,7
15253,1048766,1,1,8
15253,1048767,2,0,7
15253,1048768,2,1,8
17424,1050041,4,0,139465
17424,1050043,4,1,139466
17424,1050056,4,0,139465
17424,1050057,4,1,139466
17424,1050063,4,0,139465
17424,1050065,4,1,139466
17424,1050069,4,0,139465
17424,1050070,4,1,139466
15172,1051229,2,0,24
15172,1051230,2,1,25
15172,1051231,2,0,24
15172,1051232,2,1,26
15172,1051233,2,0,24
15172,1051234,2,1,25
15172,1051235,2,0,27
15172,1051236,2,1,25
15172,1051237,2,0,24
15172,1051238,2,1,25
15172,1051239,2,0,27
15172,1051240,2,1,25
15172,1051242,2,0,27
15172,1051243,2,1,25
15172,1051244,2,0,27
15172,1051245,2,1,25
15172,1051247,2,0,27
15172,1051248,2,1,25
15172,1051249,2,0,27
15172,1051250,2,1,25
15172,1051251,2,0,27
15172,1051252,2,1,25
15172,1051254,2,0,27
15172,1051255,2,1,25
15172,1051256,2,0,27
15172,1051257,2,1,25
15172,1051259,2,0,27
15172,1051260,2,1,25
15172,1051261,2,0,27
15172,1051262,2,1,25
15172,1051263,2,0,27
15172,1051264,2,1,25
15172,1051265,2,0,27
15172,1051266,2,1,25
15172,1051267,2,0,27
15172,1051268,2,1,25
15172,1051269,2,0,27
15172,1051270,2,1,25
15172,1051271,2,0,27
15172,1051272,2,1,25
15172,1051273,2,0,27
15172,1051274,2,1,25
15172,1051275,2,0,24
15172,1051276,2,1,26
15172,1051278,2,0,27
15172,1051279,2,1,25
15172,1051280,2,0,27
15172,1051281,2,1,25
15172,1051282,2,0,27
15172,1051283,2,1,25
15172,1051284,2,0,27
15172,1051285,2,1,25
15172,1051287,2,0,27
15172,1051288,2,1,25
15172,1051289,2,0,27
15172,1051290,2,1,25
15172,1051291,2,0,28
15172,1051293,2,0,28
15172,1051295,2,0,27
15172,1051296,2,1,25
15172,1051297,2,0,28
15172,1051299,2,0,27
15172,1051300,2,1,25
15172,1051301,2,0,27
15172,1051302,2,1,25
15172,1051303,2,0,27
15172,1051304,2,1,25
15172,1051305,2,0,27
15172,1051306,2,1,25
15172,1051307,2,0,27
15172,1051308,2,1,25
15172,1051309,2,0,28
15172,1051312,2,0,28
15172,1051316,2,1,29
15172,1051317,2,0,28
15172,1051406,8,0,24
15172,1051407,8,1,25
15172,1051408,8,0,24
15172,1051409,8,1,26
15172,1051410,8,0,24
15172,1051411,8,1,25
15172,1051412,8,0,27
15172,1051413,8,1,25
15172,1051414,8,0,24
15172,1051415,8,1,25
15172,1051416,8,0,27
15172,1051417,8,1,25
15172,1051419,8,0,27
15172,1051420,8,1,25
15172,1051421,8,0,27
15172,1051422,8,1,25
15172,1051424,8,0,27
15172,1051425,8,1,25
15172,1051426,8,0,27
15172,1051427,8,1,25
15172,1051428,8,0,27
15172,1051429,8,1,25
15172,1051431,8,0,27
15172,1051432,8,1,25
15172,1051433,8,0,27
15172,1051434,8,1,25
15172,1051436,8,0,27
15172,1051437,8,1,25
15172,1051438,8,0,27
15172,1051439,8,1,25
15172,1051440,8,0,27
15172,1051441,8,1,25
15172,1051442,8,0,27
15172,1051443,8,1,25
15172,1051444,8,0,27
15172,1051445,8,1,25
15172,1051446,8,0,27
15172,1051447,8,1,25
15172,1051448,8,0,27
15172,1051449,8,1,25
15172,1051450,8,0,27
15172,1051451,8,1,25
15172,1051452,8,0,24
15172,1051453,8,1,26
15172,1051455,8,0,27
15172,1051456,8,1,25
15172,1051457,8,0,27
15172,1051458,8,1,25
15172,1051459,8,0,27
15172,1051460,8,1,25
15172,1051461,8,0,27
15172,1051462,8,1,25
15172,1051464,8,0,27
15172,1051465,8,1,25
15172,1051466,8,0,27
15172,1051467,8,1,25
15172,1051468,8,0,28
15172,1051470,8,0,28
15172,1051472,8,0,27
15172,1051473,8,1,25
15172,1051474,8,0,28
15172,1051476,8,0,27
15172,1051477,8,1,25
15172,1051478,8,0,27
15172,1051479,8,1,25
15172,1051480,8,0,27
15172,1051481,8,1,25
15172,1051482,8,0,27
15172,1051483,8,1,25
15172,1051484,8,0,27
15172,1051485,8,1,25
15172,1051486,8,0,28
15172,1051489,8,0,28
15172,1051493,8,1,29
15172,1051494,8,0,28
15074,1052685,3,0,16889
15074,1052686,3,1,16890
15074,1052687,3,0,16889
15074,1052688,3,1,16890
15074,1052689,3,1,16890
15074,1052690,3,0,16889
15074,1052691,3,1,16890
15074,1052692,3,0,16889
15074,1052693,3,1,16890
15074,1052694,3,0,16889
15074,1052695,3,1,16890
15074,1052696,3,0,16889
15074,1052697,3,1,16890
15074,1052698,3,0,16889
15074,1052699,3,1,16890
15074,1052700,3,0,16889
15074,1052701,3,1,16890
15074,1052702,3,0,16889
15074,1052703,3,1,16890
15074,1052704,3,0,16889
15074,1052705,3,1,16890
15074,1052706,3,0,16889
15074,1052707,3,1,16890
15074,1052708,3,0,16889
15074,1052709,3,1,16890
15074,1052710,3,0,16889
15074,1052711,3,1,16890
15074,1052712,3,0,16889
15074,1052713,3,1,16890
15074,1052714,3,0,16889
15074,1052716,3,0,16889
15074,1052717,3,1,16890
15074,1052718,3,0,16889
15074,1052719,3,1,16890
15074,1052720,3,1,16890
15074,1052721,3,0,16889
15074,1052723,3,0,16889
15074,1052724,3,1,16890
15074,1052725,3,0,16889
15074,1052726,3,1,16890
15074,1052727,3,1,16890
15074,1052728,3,0,16889
15074,1052730,3,0,16889
15074,1052731,3,1,16890
15074,1052732,3,0,16889
15074,1052733,3,1,16890
15074,1052734,3,1,16890
15074,1052735,3,0,16889
15074,1052737,3,0,16889
15074,1052738,3,1,16890
15074,1052739,3,0,16889
15074,1052740,3,1,16890
15074,1052741,3,1,16890
15074,1052742,3,0,16889
15074,1052743,3,1,16890
15074,1052744,3,0,16889
15074,1052746,3,0,16889
15074,1052747,3,1,16890
15074,1052748,3,0,16889
15074,1052749,3,1,16890
15074,1052750,3,1,16890
15074,1052751,3,0,16889
15074,1052753,3,0,16889
15074,1052754,3,1,16890
15074,1052755,3,0,16889
15074,1052756,3,1,16890
15074,1052757,3,1,16890
15074,1052758,3,0,16889
15074,1052760,3,0,16889
15074,1052761,3,1,16890
15074,1052762,3,0,16889
15074,1052763,3,1,16890
15074,1052764,3,1,16890
15074,1052765,3,0,16889
15074,1052767,3,0,16889
15074,1052768,3,1,16890
15074,1052769,3,0,16889
15074,1052770,3,1,16890
15074,1052771,3,1,16890
15074,1052772,3,0,16889
15074,1052773,3,1,16890
15074,1052774,3,0,16889
15074,1052775,3,1,16890
15074,1052776,3,0,16889
15074,1052777,3,1,16890
15074,1052778,3,0,16889
15074,1052780,3,0,16889
15074,1052781,3,1,16890
15074,1052782,3,0,16889
15074,1052783,3,1,16890
15074,1052784,3,1,16890
15074,1052785,3,0,16889
15074,1052787,3,0,16889
15074,1052788,3,1,16890
15074,1052789,3,0,16889
15074,1052790,3,1,16890
15074,1052791,3,1,16890
15074,1052792,3,0,16889
15074,1052793,3,1,16890
15074,1052794,3,0,16889
15074,1052795,3,1,16890
15074,1052796,3,0,16889
15074,1052798,3,0,16889
15074,1052799,3,1,16890
15074,1052800,3,0,16889
15074,1052801,3,1,16890
15074,1052802,3,1,16890
15074,1052803,3,0,16889
15074,1052804,3,1,16890
15074,1052806,3,0,16889
15074,1052808,3,0,16889
15074,1052809,3,1,16890
15074,1052810,3,0,16889
15074,1052811,3,1,16890
15074,1052812,3,1,16890
15074,1052813,3,0,16889
15074,1052814,3,1,16890
15074,1052815,3,0,16889
15074,1052816,3,1,16890
15074,1052817,3,0,16889
